Countrycode,City,Type,Quarter,Variable,Value,Note
840,Newark,Light rail,1Q2021,PKM,2210.230749,New Jersey Transit Corporation (NJ TRANSIT) - Newark Subway
840,Newark,Light rail,2Q2021,PKM,2533.773723,New Jersey Transit Corporation (NJ TRANSIT) - Newark Subway
840,Newark,Light rail,3Q2021,PKM,2922.848607,New Jersey Transit Corporation (NJ TRANSIT) - Newark Subway
840,Norfolk (Virginia),Light rail,1Q2019,Pass,334.067,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,2Q2019,Pass,344.399,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,3Q2019,Pass,345.366,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,4Q2019,Pass,321.29,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,1Q2020,Pass,280.106,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,2Q2020,Pass,97.24,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,3Q2020,Pass,140.625,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,4Q2020,Pass,132.335,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,1Q2021,Pass,126.615,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,2Q2021,Pass,145.684,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,3Q2021,Pass,176.891,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,1Q2019,PKM,1805.245236,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,2Q2019,PKM,1861.07773,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,3Q2019,PKM,1866.303245,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,4Q2019,PKM,1736.200349,"Transportation District Commission of Hampton Roads (HRT) - ""The Tide"""
840,Norfolk (Virginia),Light rail,1Q2020,PKM,1454.775902,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,2Q2020,PKM,505.0316975,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,3Q2020,PKM,730.3587255,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,4Q2020,PKM,687.3032671,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,1Q2021,PKM,657.5955202,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,2Q2021,PKM,756.6334618,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,Norfolk (Virginia),Light rail,3Q2021,PKM,918.7120733,Transportation District Commission of Hampton Roads (HRT) - The Tide
840,North Little Rock,Tram,1Q2019,Pass,26.069,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,2Q2019,Pass,34.999,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,3Q2019,Pass,37.972,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,4Q2019,Pass,27.842,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,1Q2020,Pass,17.196,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,2Q2020,Pass,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,3Q2020,Pass,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,4Q2020,Pass,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,1Q2021,Pass,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,2Q2021,Pass,2.185,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,3Q2021,Pass,10.631,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,1Q2019,PKM,107.766943,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,2Q2019,PKM,144.6827741,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,3Q2019,PKM,156.9728935,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,4Q2019,PKM,115.0963684,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,1Q2020,PKM,71.28876661,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,2Q2020,PKM,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,3Q2020,PKM,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,4Q2020,PKM,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,1Q2021,PKM,0,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,2Q2021,PKM,9.05826675,Central Arkansas Transit Authority (CATA)
840,North Little Rock,Tram,3Q2021,PKM,44.07250976,Central Arkansas Transit Authority (CATA)
840,Oakland,Other,1Q2019,Pass,188.476,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,2Q2019,Pass,219.659,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,3Q2019,Pass,223.861,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,4Q2019,Pass,214.475,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,1Q2020,Pass,125.241,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,2Q2020,Pass,9.546,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,3Q2020,Pass,20.156,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,4Q2020,Pass,21.145,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,1Q2021,Pass,19.118,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,2Q2021,Pass,52.562,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,3Q2021,Pass,90.068,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,1Q2019,PKM,964.5638514,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,2Q2019,PKM,1124.149128,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,3Q2019,PKM,1145.653708,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,4Q2019,PKM,1097.618965,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,1Q2020,PKM,640.946016,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,2Q2020,PKM,48.85357566,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,3Q2020,PKM,103.1523854,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,4Q2020,PKM,108.2137919,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,1Q2021,PKM,97.84021154,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,2Q2021,PKM,268.9966105,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland,Other,3Q2021,PKM,460.9411117,San Francisco Bay Area Rapid Transit District (BART) - Oakland Airport Connector
840,Oakland / San Francisco,Metro,1Q2019,Pass,30033.202,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,2Q2019,Pass,32007.69,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,3Q2019,Pass,32054.095,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,4Q2019,Pass,30358.852,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,1Q2020,Pass,23762.421,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,2Q2020,Pass,2523.51,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,3Q2020,Pass,3803.738,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,4Q2020,Pass,4034.624,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,1Q2021,Pass,3782.479,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,2Q2021,Pass,5504.432,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,3Q2021,Pass,7968.417,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,1Q2019,PKM,678560.7114,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,2Q2019,PKM,723171.6716,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,3Q2019,PKM,724220.1316,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,4Q2019,PKM,685918.3449,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,1Q2020,PKM,533970.4574,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,2Q2020,PKM,56706.3343,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,3Q2020,PKM,85474.6122,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,4Q2020,PKM,90662.90101,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,1Q2021,PKM,84996.89665,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,2Q2021,PKM,123691.2717,San Francisco Bay Area Rapid Transit District (BART)
840,Oakland / San Francisco,Metro,3Q2021,PKM,179060.007,San Francisco Bay Area Rapid Transit District (BART)
840,Oceanside (California),Light rail,1Q2019,Pass,592.925,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,2Q2019,Pass,632.476,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,3Q2019,Pass,637.718,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,4Q2019,Pass,612.73,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,1Q2020,Pass,538.456,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,2Q2020,Pass,277.187,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,3Q2020,Pass,315.109,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,4Q2020,Pass,306.709,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,1Q2021,Pass,306.674,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,2Q2021,Pass,296.943,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,3Q2021,Pass,317.454,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,1Q2019,PKM,8190.243247,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,2Q2019,PKM,8736.572564,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,3Q2019,PKM,8808.981815,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,4Q2019,PKM,8463.815397,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,1Q2020,PKM,6707.338262,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,2Q2020,PKM,3452.811317,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,3Q2020,PKM,3925.191013,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,4Q2020,PKM,3820.55546,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,1Q2021,PKM,3820.119479,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,2Q2021,PKM,3698.904173,North County Transit District (NCTD) - North County Sprinter
840,Oceanside (California),Light rail,3Q2021,PKM,3954.401772,North County Transit District (NCTD) - North County Sprinter
840,Philadelphia,Metro,1Q2019,Pass,22765.794,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,2Q2019,Pass,22381.709,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,3Q2019,Pass,21487.952,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,4Q2019,Pass,23716.283,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,1Q2020,Pass,20369.526,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,2Q2020,Pass,4589.087,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,3Q2020,Pass,6861.883,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,4Q2020,Pass,6802.321,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,1Q2021,Pass,6566.401,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,2Q2021,Pass,8412.231,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,3Q2021,Pass,9645.824,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,1Q2019,PKM,161294.7038,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,2Q2019,PKM,158573.4775,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,3Q2019,PKM,152241.2464,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,4Q2019,PKM,168028.8788,SEPTA - Subway & Norristown High-Speed Line
840,Philadelphia,Metro,1Q2020,PKM,145071.219,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,2Q2020,PKM,32683.35479,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,3Q2020,PKM,48870.14707,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,4Q2020,PKM,48445.9481,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,1Q2021,PKM,46765.73218,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,2Q2021,PKM,59911.68404,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Metro,3Q2021,PKM,68697.30037,SEPTA - Subway & Norristown High-Speed Line 
840,Philadelphia,Other,1Q2019,Pass,2697.865,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,2Q2019,Pass,2802.354,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,3Q2019,Pass,2789.062,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,4Q2019,Pass,2818.193,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,1Q2020,Pass,2342.376,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,2Q2020,Pass,337.14,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,3Q2020,Pass,619.95,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,4Q2020,Pass,649.984,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,1Q2021,Pass,623.959,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,2Q2021,Pass,828.867,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,3Q2021,Pass,1060.373,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,1Q2019,PKM,38828.12278,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,2Q2019,PKM,40331.94588,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,3Q2019,PKM,40140.6452,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,4Q2019,PKM,40559.90341,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,1Q2020,PKM,32346.11099,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,2Q2020,PKM,4655.600919,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,3Q2020,PKM,8560.953283,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,4Q2020,PKM,8975.695877,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,1Q2021,PKM,8616.313976,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,2Q2021,PKM,11445.90961,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Other,3Q2021,PKM,14642.79977,Port Authority Transit Corporation (PATCO)  - PATCO Speedline
840,Philadelphia,Tram,1Q2019,Pass,5693.927,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,2Q2019,Pass,5845.839,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,3Q2019,Pass,5546.852,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,4Q2019,Pass,6440.669,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,1Q2020,Pass,5822.856,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,2Q2020,Pass,1531.695,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,3Q2020,Pass,1793.008,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,4Q2020,Pass,1797.655,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,1Q2021,Pass,1739.44,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,2Q2021,Pass,2122.692,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,3Q2021,Pass,2293.516,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,1Q2019,PKM,23401.65558,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,2Q2019,PKM,24026.00365,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,3Q2019,PKM,22797.18726,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,4Q2019,PKM,26470.71479,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,1Q2020,PKM,24091.7884,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,2Q2020,PKM,6337.314857,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,3Q2020,PKM,7418.484905,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,4Q2020,PKM,7437.711645,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,1Q2021,PKM,7196.849865,Southeastern Pennsylvania Transportation Authority (SEPTA)
840,Philadelphia,Tram,2Q2021,PKM,8782.536698,Southeastern Pennsylvania Transportation Authority (SEPTA)
